caption,label
"Thanks, but I've had enough.",not_funny
..........and it's all water weight!,not_funny
Don't I know you from sedimentary school?,not_funny
I'm motha ***ing earth damn it! What do I have to do to get their attention?,not_funny
"Monsignor, tell God that I will be just fine after my global warming phase gets rid of all my human parasites.",not_funny
...I even started finding them all over my southern pole!,not_funny
I haven't been clean in years!,not_funny
IF one more person tells me it's 5 o'clock somewhere!,not_funny
And then they invented plastic!,not_funny
Can I have another asteroid cocktail? I need a reset...,not_funny
"Don't ask me where these arms came from, I'm just a cartoon.",not_funny
"George Carlin told them the truth about trying to save me, but would they listen No NO NNOO!",not_funny
Seriously?!?   You've never even heard of 'ice'?,not_funny
"After all I've done for them, is it too much to ask for a little respect?",not_funny
"Well, how would you like it if millions of people died in horrific and unspeakable ways, and then we called that Brian War I and Brian War II?",not_funny
...and don't even get me started on that Middle East....,not_funny
You don't want to know what I've been through.,not_funny
"So I'm on this date with Mercury, who is just super hot by the way, and then I literally start erupting. She excused herself and told me she needed to spend more time with her sun.",not_funny
The world needs something but the man just stands there,not_funny
"1-More water, please. Also, I need it with ice, it's getting hot in here.",not_funny
"Then she says, what happened to you, you used to be good looking.",not_funny
She's been acting weird ever since the eclipse. I think she might be cheating on me.,not_funny
"You gotta believe me, Charlie. I'm flushed and winded, have tremors, and feel like I'm spinning out of control.",not_funny
Could I get a little ice?,not_funny
Do you ever see any meteorites in here? I’m hoping to not run into any of them.,not_funny
It’s not my fault things are changing for the worse for me.,not_funny
I need to cut about 8 billion people out of my life. Then I'll begin to feel normal again.,not_funny
Think you've heard some real problems? Wait until I tell you mine.,not_funny
You shoulda seen the other guy!,not_funny
"Don't give me more water, I'm flooding",not_funny
Something to calm my nerves,not_funny
"Hey there, barkeep! What do you have that’ll cool me down a few degrees!",not_funny
My doctor says I have lung cancer.,not_funny
Call me old fashioned but I prefer it with ice.,not_funny
And I can't even get property insurance!,not_funny
"No ice in my drink, my icecaps are melting, and you're going bald - what's the world coming to?",not_funny
Just one drink and it goes right to my Arctic.,not_funny
He said he was going to build a wall,not_funny
"Could I have some ice for this, please?",not_funny
How about one more for my last orbit?,not_funny
"...the end is near.""",not_funny
"People are always asking how we save the planet, but never how it's actually feeling.",not_funny
"For the love of god, can I get some ice!",not_funny
So he says Global Warming is a hoax!  Gimme another ice cube!,not_funny
"Another freshwater, please. Mine keeps getting stolen.",not_funny
"...ya, I tell ya, I've got a world of problems!",not_funny
You think you have troubles!,not_funny
I came here hoping for a better atmosphere.,not_funny
I'm done with you guys!,not_funny
Got any extra space in your cooler?,not_funny
Is it me or is it hot in here?,not_funny
"Hey, No Shade.  I need a drink. I've done my best and there is no shade left any where.",not_funny
How can you serve me when you are on me?,not_funny
Where in the world am I?,not_funny
I don't care. Let the bastards move elsewhere.,not_funny
Do you have a plastic straw?,not_funny
So you don't feel like you're spinning?,not_funny
Keep ‘em coming. I’m just warming up.,not_funny
Excuse me! Do you think getting another cup of water is too much?,not_funny
"AND Venus tells me that Mars went through this whole climate crisis business 2 million years ago! Can you imagine?  She says it was habitable, even beautiful,  a resort for interplanetary travelers.  BUT THEY HAD REPUBLICANS TOO!!",not_funny
"They're walking all over me, I tell ya.",not_funny
Everybody thinks I'm too warm but my wife says I'm cold.,not_funny
". . . “So then, I melted some glaciers, made some forest fires and spawned a few category 5 hurricanes - and still, they are not doing much to help me out”.",not_funny
"Everyone asks about my mother, but what about me?!",not_funny
"…so, when all the kings men couldn’t put me back together, they stuck me in this globe.",not_funny
"I'm not drunk, I'm just a little off my axis.",not_funny
This heat is a killer.  Make it another cold one.,not_funny
Are you kidding me?  I'd give anything to have the  weight of a bartender on my shoulders!,not_funny
Do you get my continental drift?,not_funny
I'm so sick of being called flat...,not_funny
It's like they're trying to find all my faults!,not_funny
And then she just walked out. Said I'm not cool anymore.,not_funny
"anything on ice for me, Sir",not_funny
They don't get it. They can't kill me they can only kill life.,not_funny
"So this one dog says “I made the moon disappear, top that!” Next thing I know I’m sitting here.",not_funny
"This round is on the House, the Senate, or the Executive Branch.",not_funny
Why do you care if I have too much and tilt the wrong way,not_funny
"Yeah, ""A globe walks into a bar."" I'm always the joke, but do I ever get a punch line?",not_funny
"I tried to live with her,but she just keeps trying to change me.",not_funny
So what are you telling me…there’s no more ice?,not_funny
I'm flat and broke!,not_funny
People keep saying I'm too hot for them.,not_funny
Just one more please… The moon is in retrograde and they’re driving me crazy!,not_funny
"""With extra ice.",not_funny
"I'm sure everything will be alright, is that all you got?",not_funny
I think we have a global drink problem!,not_funny
"Another glass of water on ?, please.",not_funny
i'm the forgotten Mother...,not_funny
"Jeez, is everyone out of ice these days?",not_funny
Do you want to know about the problems of the world?,not_funny
"The Greta Thunberg-a-rita? Surprisingly, not that sour.",not_funny
I feel like it’s the room that’s spinning,not_funny
Is it me or is it getting really warm in here?,not_funny
"What a relief! I was diagnosed with Humans today. They said I could shake them in a century, maybe two. No meds; my immune system will wipe them out with a bit of heat, fire, and seawater. No big deal,another freshwater, please, and leave the bottle.",not_funny
I've got forest fires - can you give me a bigger glass?,not_funny
My in-laws from Alpha Centauri are visiting.,not_funny
A/C not working today???,not_funny
I'LL HAVE A METHANE SOUR ON THE ROCKS. CO2 ROCKS. OF COURSE.,not_funny
So this lady comes up and says she want to teach me how to sing.,not_funny
I think the Earth is out of place,not_funny
"If that's God on the phone, just say I'm cleaning up before I head home.",not_funny
"I said listen sun, give me till tomorrow, I’ll cool down ok?!",not_funny
"So then I said: no, YOU'RE flat.",not_funny
What in the world can I do?,not_funny
Can you turn up the air conditioning Mac?  It's getting hot in here.,not_funny
"And, don't even get me started on where Atlas was holding his hands",not_funny
İ am afraid i will become a looser.,not_funny
Bartender! One more for the universe.,not_funny
I need a cold drink that's not carbonated.,not_funny
Would you phone a cab to take me back to my place? It's just between Venus and Mars.,not_funny
I feel as if the weight of me is on my shoulders.,not_funny
And now I keep having constant hot flashes!,not_funny
"She knew the moon and I were attracted to each other way before we got married""",not_funny
It’s like I got the weight of the world on my shoulders.,not_funny
… and 30% rum!,not_funny
You... you wanna give me a high five?,not_funny
"I have enough water, thank you.",not_funny
Easy on the ice. I'm 70% water as it is.,not_funny
Do you have anything non-carbonated?,not_funny
"On the rocks,and quick - before that narcissist Sun gets here.",not_funny
It’s enough to make your head spin,not_funny
"I hoped I could get together again with that comet, but she said she needed space",not_funny
"Hey, when did ice become such a hot commodity?",not_funny
Why do they keep insisting that I am not too hot?,not_funny
"And so I said to her, ""No, I don't think everything revolves around me.""",not_funny
"My hair & rear end are on fire. I also have dry skin in funny places and I'm hot all over!  The Moon says 'get over it, just look at me!'!  Worse yet all Mother Nature mumbles, don' worry 'I'll get 'em back!'"" But what about me!",not_funny
Another round.,not_funny
"No more hurricanes, please.",not_funny
"So this guy bumped into me the other day, that didn’t really bother me too much, but he has started following me around everywhere whispering in my ear “I’m your Moon now, your itty bitty moon boy”.",not_funny
The weight of the world?”… To me that’s just fat shaming,not_funny
"I know they don't mean it, but 'the whole world just sucks' hurts.",not_funny
Their trying to kill me!,not_funny
It’s always the same thing.  “You look thinner in your Tinder Profile.”,not_funny
Can’t you see I’m sweating? Why are you cutting me off?,not_funny
"I KNEW SHE HAD A DARK SIDE, BUT  I WASN'T READY FOR A COMPLETE ECLIPSE.",not_funny
Please just let me have a cold one for once,not_funny
So then she said she was tired of always being in my orbit and that she wanted to be with someone cooler.,not_funny
Do you have a local beer?,not_funny
"You don't have any hand baskets back there, do you?",not_funny
"Did you know that they named the ""highball"" after me!",not_funny
"Keep the change,pal. Dimes have been causing earthquakes.",not_funny
"You're getting nowhere, spinning in circles"", she says. ""No wonder you're the only habitable planet in the whole universe"".",not_funny
My cousin Venus went to hell in a handbasket! Give me another...,not_funny
"Sorry, but I'm afraid it's closing time.",not_funny
"Whiskey, on the rocks. A trillion trillion goddamn rocks!",not_funny
"I tell you, this climate change stuff is getting me down.",not_funny
And somehow I'm supposed to shoulder on?,not_funny
My Solar System doesn’t understand me!,not_funny
"I’m usually a glass half full type of planet, but come on!",not_funny
"I tell ya, sometimes things go crazy and I just don't know where to turn. Can I have another? The same.",not_funny
You can just close it. I don't know how much longer I'm going to be here.,not_funny
"I tell ya, it's tough out there, and in here, and...well, everywhere. And nobody, but you, Charlie, wants to hear anything from me anymore.",not_funny
"I asked for still, not flat.",not_funny
"I’m confused, Harry…is my glass half full or half empty?",not_funny
I’d love to be impeached. Any chance of that happening?,not_funny
Drinking this stuff is how I stay down to earth.,not_funny
And don’t even ask me about my polar caps…,not_funny
We haven't crossed paths in ages.,not_funny
Don’t get me started,not_funny
"Make it a double, bartender. I've got the world on my shoulders...and I don't have shoulders.",not_funny
"Double up on the ice, pal, I'm dyin' here.",not_funny
"Have I got troubles.""",not_funny
I swear I’m over 21!,not_funny
"On the rocks or with a twist, Your Holiness? I'll spin it your way!",not_funny
I need a drink for hot flashes and cold chills.,not_funny
This is half empty. I asked for half full.,not_funny
I've lost my orbit.,not_funny
What worldly drink do you have?,not_funny
"Hey, this drink is 71 percent water!",not_funny
"I threw it all at them:  record-hot summers, wildfires, earthquakes, volcanos, floods, oversized hurricanes - yet people still won't listen.",not_funny
What do climate scientists say about self-medicating?,not_funny
"No more for me thanks, I don't want a super volcano eruption!",not_funny
"it’s called a world wide, sake, schnapps, and bourbon",not_funny
Why should it be only the world leaders who get drunk on power? Give the world a chance!,not_funny
I can't have anything with C02 in it. Doc says it may kill me someday!!,not_funny
"I tell you, Joe -- people just aren't very worldly these days. The young folks don't have a clue who I am. And just down the street, some old guy mistook me for Mikhail Gorbachev.",not_funny
Can I get all of your ice?,not_funny
Is it just me or is it getting hot in here?,not_funny
"Oh it's excruciating, but I've tried everything, and I can't get them off.",not_funny
Marxaholism is going to be the death of me.,not_funny
"Is it too warm in here,or is it just me?",not_funny
All of the problems I have just keep my head spinning around!,not_funny
"This always happens: after a few drinks, my eye is on South America",not_funny
You know what l always say. Drink gin. Save that tap water to keep America’s lawns green.,not_funny
It feels like I'm spinning around in circles.,not_funny
Can you put the next one on the rocks?  I’ve been feeling warmer recently.,not_funny
I know it’s meta. Please listen to my problems anyway!,not_funny
How about putting somewhat more gin in this gin-tonic? That would improve my quality tremendously.,not_funny
"help, i’m warming! haha just kidding, my man, i’ll be fine. your good buddy earth’ll be here— just, you know, humanity and a bunch of other species won’t be. and you know what? no one will miss ‘em. so how’s about a jäegermeister, right here on libya",not_funny
"Why?  I drink because Mercury is hot; Venus, mysterious; Mars, explorable, but me, I get all the garbage.",not_funny
I feel as if I’ve been going round in elipses.,not_funny
I was a relatively temperate planet for so long. Now I'm wasted.,not_funny
And that's how it all went down.,not_funny
Go away you say?  Well a couple more snorts and maybe I will.,not_funny
I told you I need more ice,not_funny
I have people,not_funny
More ice please? I’m getting quite warm lately.,not_funny
"If I told you all my problems, we'd be here until the world ended.",not_funny
I liked being Mr. Met much more.,not_funny
Have you got something that will cool me off?,not_funny
"I told you, 'No carbonated drinks! Now I'm overheating!.'",not_funny
I've got the weight of me on me.,not_funny
"I'm running a little temperature, but mostly I worry about becoming incontinent.",not_funny
It's my Earth Day and my ice is leaving me.,not_funny
"Sam, give me another Dark and Stormy.",not_funny
"I'd say I'm feeling the weight of the world, but, then again, been there, done that.",not_funny
"You should see what’s goin’ on, on my backside !",not_funny
Can you get me another drink?  I am having a world of troubles!,not_funny
"I know I'm 71% water, but I still want a drink!",not_funny
"Barkeep, more water!",not_funny
Don't even get me started on the Big Bang.,not_funny
I’m looking for Charles Atlas. You look like a monk!,not_funny
And then all my glaciers melted.,not_funny
Do you know where Mother Nature is?,not_funny
Can you blame me?,not_funny
They tell me the first step is admitting I have a problem.,not_funny
"Earth Day is great, but I need more than one day off a year!",not_funny
"Remember me, Earth",not_funny
"As if things weren’t bad enough already, they then  went ahead and invented the combustion engine!",not_funny
I'm in a world of trouble.,not_funny
I have to keep one foot on the floor to stop the spins.,not_funny
A single? Do you know how many shoulders I’ve been on today?,not_funny
"It's not like I never had problems, but man, in the past few years, it has been one crisis after another.",not_funny
My titan left me and I feel so unsupported.,not_funny
Can I have one of those liquid nitrogen beverages please? Make it a double and hurry.,not_funny
"I got a world of trouble,friend!",not_funny
I tell ya...  the guy couldn't take a yolk.,not_funny
"Do I look mad, mad, mad, mad to you?""",not_funny
"Dammit Frank, how about a little ice for a melting gal!",not_funny
"A couple of drinks, and I'm fine. But you guys are screwed.",not_funny
Are you not going to ask me what in the world am I doing in here?,not_funny
May I have more ice in my drink? Mine has already melted.,not_funny
I believe I asked for saltwater.,not_funny
And then the inhabitants blamed me for the storms,not_funny
I hear the rumors around the observatory.  The moon is leaving me.,not_funny
Problems......let me tell ya,not_funny
"I might be dirty, but I like my drinks neat.",not_funny
"What's the deal with humans, I fed them gave them water and now they think they own the place.",not_funny
Is absinthe low carb?,not_funny
"It’s like, this bar is the only place my head isn’t  spinning, you know!?",not_funny
Why me? Even Uranus has it easier!,not_funny
Is it just me or does anyone else think it's getting hot?,not_funny
This climate change mumbo-jumbo has really given me IBS,not_funny
I hope nobody submits a caption. None's needed,not_funny
...and the whole world is out to get me.,not_funny
Could I get a little more ice?,not_funny
"Sam, how would you feel if 20 times a day you heard someone say you're going to Hell?",not_funny
"I’m tired of this job, but I can’t find  anyone to replace me.",not_funny
"No ice? C'mon man, I'm burning up here",not_funny
"You would think they'd respect their ""Mother""",not_funny
"My drink is a little weak, I'm already 70% water. How about another shot of  70 proof scotch? - Don Bernhardt Nyack, NY",not_funny
Pour me another one--I can still feel them crawling all over me!,not_funny
"Of course I'm blue,  I'm the Earth!",not_funny
"I don’t need to mix in water, I’m already 70% water.",not_funny
...but then everything started getting hotter.,not_funny
Forget about changing the orbital path.  It's too complicated.,not_funny
How would you like to have the weight of me on your shoulders?,not_funny
Can you call me a taxi?,not_funny
This is a $16 pour?,not_funny
Give me one good reason why I shouldn't have another.,not_funny
"Can you turn up the a/c, I’m burning up over here!",not_funny
I need something to cure this fever.,not_funny
I’m dying anyway. Give me a double!,not_funny
I'm starting to think it's more serious than just a fever.,not_funny
"The only thing they haven't messed with is my planetary orbit.  When they screw with that, I'm outta here.",not_funny
"Yes, I am the earth, but I didn't planet.",not_funny
"Half of them said I was ""Hot"" and the other half told me to ""Shut up""!",not_funny
Please Pray for Global Cooling.,not_funny
"No, I don't want another Hurricane.",not_funny
I've had one too many.   I'm getting a spinning sensation.,not_funny
"I have one more, pls; on the Rockies.",not_funny
I'm going to hell.,not_funny
I just can't get away from it all.,not_funny
8 billion roommates and not one of them pays me rent!,not_funny
I’m not slurring my worlds…,not_funny
""" Hit me again, Joe, and leave the bottle.",not_funny
Did you moon me?,not_funny
I guess you are doing Halloween just as early as I am.,not_funny
Everyone is always complaining about the weight of the world on their shoulders. But it's mostly water weight!,not_funny
You're wrong! This is your last call!,not_funny
"Father ,forgive me I have sinned",not_funny
Is this place spinning around or is it just me?,not_funny
People suck.,not_funny
Wish I could return to the old world order,not_funny
It feels like there's 8 billion of them.,not_funny
You don't know what it's like to be so hot.,not_funny
The world is thirsty...keep 'em coming.,not_funny
I'm just looking for something chill.,not_funny
No chaser necessary. I brought my own.,not_funny
"I know its crazy, but I am in love with Exxon and Greta Thunberg.",not_funny
"Do you have anything without CO2, please?  I’m getting a bit warm.",not_funny
"Hot flashes? Brother, I’m dealing with global warming.",not_funny
"C'mon, Al.  One more and I'll have made it around the world.",not_funny
"Water, please. I'm so dry and parched and hot.",not_funny
Everybody mistakes me for their oyster.,not_funny
The earth: I lost the green like you lost the hair.,not_funny
It all just spun out of control from that point on!,not_funny
Doc says I have a case of America.,not_funny
One more of those and you'll really be spinning.,not_funny
It really burns me up the way they treat me!,not_funny
I feel I have a great weight on my shoulders!,not_funny
Hit me up again. It’s expected I’ll drink up a storm.,not_funny
So then these punks start calling me 'flat.' Do I look flat to you?,not_funny
Thanks! I needed this!,not_funny
"I'm going to be just fine.  But y'all have to get your act together for a similar outcome.  You get that, right?",not_funny
And then the Chinese opened another coal-fired power station.,not_funny
"I could use more ice, please.",not_funny
No one respects me anymore. It is like I'm not even here.,not_funny
"…and the wildfires! Oh boy, if the floods weren’t bad enough!”",not_funny
I was discussing my percentage of water the other day with my doctor...it seems to be creeping upward,not_funny
"I’m looking for a remedy for this terrible fungus that keeps on spreading all over me, which is called the Homo Sapiens chaos.",not_funny
"You know how it goes: everybody celebrates Earth DAY, but at night, I'm on my own.",not_funny
"I’ve been feeling kind of flat, lately.",not_funny
And THAT'S why I drink Scotch neat.,not_funny
I’ve a crisis of confidence ever since Atlas shrugged.,not_funny
"I need an ocean of water and two continents of ice, PLEASE! Oh, and turn down all the smoke and heat!",not_funny
"Excuse me, I’m running low on ice!",not_funny
I’ll take any drink you’ve got but a Hurricane.,not_funny
Im not toasting—I am toast.,not_funny
What do I owe you?,not_funny
Do you have any ice?   I am really hot.,not_funny
"Joe, I feel like I've got the weight of, well, me on my shoulders.",not_funny
No one ever believes me when I tell them I got a monster fever.,not_funny
I will drink to death rather than burn to death,not_funny
But it’s happy hour on this hand.,not_funny
Keep my tab open!,not_funny
"And then she says, ""look, this relationship just isn't revolving"".",not_funny
"Hey! you really think one drink is going to do it""",not_funny
Wake up. Spin. Go to sleep. Spin. I gotta get another job.,not_funny
Can you please turn down the heat?,not_funny
Rand McNally is full of s#*t!,not_funny
All I ever drink now are Hot Toddys.,not_funny
I'm dyin' out there,not_funny
I mean... I'm not blaming anything on you. But then again... I am.,not_funny
It’s 5 o’clock somewhere in the world.,not_funny
"Yeah, I’m trying to cut back. Apparently the “weight of the world” is too heavy.",not_funny
"If I could afford it, I’d splurge on a water, but just give me another Chateau Lafite.",not_funny
"Let me tell ya buddy, that sun has been on me all day. He thinks everything revolves around him!",not_funny
She had me on a string wrapped around her little finger.,not_funny
"Put some ice in it -- I really need to cool down.""",not_funny
"Listen man,I feel like I got my whole self on my shoulders.",not_funny
Easy for you to say. You aren't stuck with Darwin's theory of evolution.,not_funny
Why would anyone want to go to Mars?,not_funny
Just needed to vent--nothing earth shaking!,not_funny
Do you have something that will stop my head from spinning?,not_funny
Did I leave a moon around here somewhere?,not_funny
My round,not_funny
"Sure, Venus is lovely, but don't get me started about Mars.",not_funny
I could use more ice.,not_funny
The doc gave me 13 years to live.,not_funny
"I know you've heard this before, but I have the weight of the world on my shoulders""",not_funny
"If Venus calls, I was never here.",not_funny
I get a dry throat and itchy feet when my southern hemisphere is deciding where to vacation.,not_funny
"I'm just saying, I remember when Mars came in here.",not_funny
"If global warming is just a hoax, why do I keep getting all these hot flashes?!?!",not_funny
Give it to me straight! Do I look like Humpty Dumpty?,not_funny
"Excuse me sir,would you mind turning down the heat a little?",not_funny
Drinking's how I forget about the seven billion jerks who walk all over me.,not_funny
"You and everyone else say I'm well-rounded, but a lotta good that does me when Venus tells me I'm completely unattractive.",not_funny
Sometimes I feel like I'm carrying the weight of the world on my shoulders....,not_funny
Is this oil gluten free?,not_funny
What I need is love. Sweet love.,not_funny
"So I says, ‘Sorry Pluto, we can’t date. You’re not even a planet.’",not_funny
My original plan was to keep spinning for another thousand years while building up my 401k and then retire to another solar system.,not_funny
"Sir, my ice melted.",not_funny
Better cut me off. I’ve got the spins!,not_funny
You look in the mirror one morning and realise you’re 4 billion years old.,not_funny
"She’s about yay high, little wide at the equator, two nice moons that would make your head spin…",not_funny
"Well, it all started with a small pimple on my forehead….",not_funny
"Quick,something cold to drink!",not_funny
"If  Mother Nature calls, tell her I’m not here.",not_funny
What if there really is an Earth 2 ?,not_funny
"""You gotta do better than this. I'm burning up!""",not_funny
My air is thinning.,not_funny
I'm Mother Earth's youngest kid.,not_funny
Could you fix me a quick breakfast before your human customers arrive?,not_funny
They said it would only last a few years!,not_funny
Doctor says the fever will pass in a few hundred thousand years.,not_funny
"I feel like I've got the whole world on my shoulders. Except for an active volcano in my left foot, but that might be plantar fasciitis.",not_funny
I lost a bet.,not_funny
I've got a bad case of humans,not_funny
What can I do? They keep dumping radio active waste in my oceans & Scotch helps the pain.,not_funny
"For all the whiskey in the me, I still can't explain how someone like Biden became president. In all my history, there's never been such an incompetent buffoon.",not_funny
This drink will make me more dizzy than me orbiting around the sun.,not_funny
Can I get some more ice?,not_funny
You better bring me the bottle ...I just don't think anyone really gets how dire my situation really is.,not_funny
"My baby done left me, and that's OK, but she took my dog and my truck.",not_funny
Is this what menopause is supposed to feel like???,not_funny
I'm not drunk; I'm always spinning!,not_funny
What happened to the ice cubes in my drinks?,not_funny
Not wasted yet!  But I'm been gulping Chevrons and BPs all night!,not_funny
"Man they got me messed up calling me “flat”, they just mad they don’t know how to handle all these curves.",not_funny
"I don't care that it's always 5 o'clock somewhere. If you give me one more Hurricane, I'll go insane.",not_funny
Please!! Tell me your problems!,not_funny
I’m warming! Get me renewable energy!,not_funny
I'm in a world of hurt.,not_funny
Did you find my world beats 7 tape?,not_funny
"And then he says to me, ""You can take your climate change and shove it up Uranus.",not_funny
"Yeah, I'm almost out of ice, too.",not_funny
"Oh, don't start about Mercury. I'm heating up just as fast, and he's right next to the sun. Please!",not_funny
This is my way of keeping hydrated.,not_funny
"I think it’s obvious if you’re gonna keep digging, dumping and prodding then this relationship is pretty limited.",not_funny
"Global, Schmobal!",not_funny
I can't take it anymore.,not_funny
You’re really cutting me off for spinning!?”,not_funny
"Yeah, yeah, I look like earth. Lotta good that does me!",not_funny
"I'm, like, hello?!? There can only be one Amazon.",not_funny
Sometimes you gotta just call it a day,not_funny
You’d drink too if you were me!,not_funny
"Two ounces when I'm spinning, spinning, spinning, sweating, freezing, earthquakes, floods, hurricanes? I need the entire bottle, maybe two.",not_funny
"I used to be the center of her universe, before she met that Copernicus guy.",not_funny
I always thought if I kept spinning the twain would eventually meet……,not_funny
I can't believe she left me for the moon!,not_funny
Oh! I'd be just fine without people!,not_funny
It's hard being Earth.,not_funny
It's so hard!  At my core I'm an introvert.,not_funny
Is it just me or are you feeling warmer too?,not_funny
She thinks I’m dull compared to sunshine and moonlight.”,not_funny
It’s like an invisible force keeps me spinning in circles.,not_funny
"Keep ‘em coming, Joe.  And make sure there’s enough for everybody.",not_funny
"Hey Buddy, could you help me solve a few problems?",not_funny
I’ve been trucking along for four and a half billion years.,not_funny
"War, pestilence, floods; give me a break!",not_funny
"I thought I was done for. But, Sir Elmer had this stuff that helped me put myself together.",not_funny
"It's getting hot here, and I don't think it's my drink",not_funny
"Is this drink getting warmer, or is it just me?",not_funny
I'm really not on anyone's back !,not_funny
"I wanted this on the rocks, not warm.",not_funny
"Make it a double. No, triple. Oh, just give me the whole bottle.",not_funny
The worst thing is they itch like crazy,not_funny
Is it warm in here or is it me?,not_funny
Yeah but my problems are your problems.,not_funny
Just one more glass of water before you're closed for good?,not_funny
"Could I get some ice with this, please?",not_funny
"You don't really believe I'm flat, do you?",not_funny
You'd drink too...,not_funny
Can I get a seat on that mission to Mars?,not_funny
May I have more ice please?,not_funny
Better make that a double.,not_funny
I think I need to slow down until everything stops spinning.,not_funny
"Sunrise...sunset""..",not_funny
"Lately, I do feel flat...",not_funny
Cut off?! I haven’t even told you about Clear Pepsi yet!,not_funny
What do I gotta do to get those idiots to listen?,not_funny
You got any natural wine?,not_funny
Excuse me. I ordered a hurricane.,not_funny
But today is Earth Day!,not_funny
Why do I let people walk all over me?,not_funny
Another--I'm still not rotating fast enough!,not_funny
What I'd give to trade places with Uranus.,not_funny
We both are losing cover'age'!,not_funny
"Oh, come on!  Do I look flat to you? I wish.",not_funny
Talking about global warming does nothing for my ozone layer.,not_funny
"And after all that, they have the nerve to leave me for Mars?",not_funny
"See you later Joe, my whole body is spinning.",not_funny
What does it take to get a world some oysters?,not_funny
I could really use some ice.,not_funny
People keep saying that I'm getting hot.,not_funny
"Ever hear of global warming? Well, how about some ice cubes then?",not_funny
This time could I have 1 billion scotch on the rocks hold the scotch?,not_funny
I have no idea what I’m doing with my life.,not_funny
"I said 'On the rocks', but they sent an asteroid instead!",not_funny
Make it another double; I've got the weight of the world on my shoulders.,not_funny
"No plastic straws, and it's for my own good?",not_funny
I’m looking for a girl  that’s down to earth.,not_funny
I feel the weight of me is on my shoulders.,not_funny
Straight whiskey. I'm over-carbonated.,not_funny
When the world has had enough,not_funny
Can you line up another couple of cold ones?,not_funny
"The people are great, but the atmosphere is stuffy.",not_funny
"Set 'um up, Joe I got a world Fulla problems I think you should know...",not_funny
My niño’s running a temp again!,not_funny
I better stop.  The room is spinning.,not_funny
Does it feel  warmin here to you?,not_funny
I can't keep this up every day. It is only a matter of time before I am knocked off my axis.,not_funny
What's the world coming to?,not_funny
Do you know what it's like to have things crawling on you all the time?,not_funny
"Sorry, I haven't been helped yet.",not_funny
"Can I get ice in this please, I seem to be running a fever.",not_funny
And then Venus walked in. So hot and red. It was all over for me.,not_funny
"Venus said to me, 'Boy, are you hot!'",not_funny
"You think you got it bad?! My ice caps are melting, and my doctor says its a hoax from China.",not_funny
Again! The hot flashes seem to be constant now!,not_funny
"*Self-centered, Atlas actually called me self-centered! """,not_funny
I feel like I'm carrying the weight of the world...,not_funny
I understand what you're saying but I've got my problems too.,not_funny
My Manhattan smells funny.,not_funny
I DON'T GET IT!  EVEN THOUGH I'M TWO-THIRDS WATER I'M ALWAYS THIRSTY!,not_funny
I thought being a ‘hottie’ was a good thing,not_funny
"And to make things worse, I am the weight of the world.""",not_funny
"It's tough, you know? writing your own orbit-uary",not_funny
My whole world is falling apart!,not_funny
Whaddya mean ...last call!,not_funny
Another hurricane please...,not_funny
Can I have some ice? Mine’s melt.,not_funny
"What do you mean, the air conditioner here can't go on because of an energy shortage?",not_funny
The whole world needs a Happy Drink!,not_funny
"I tell you, the world is going to hell in a bucket.",not_funny
"Yeah, you try it for an eon or two.",not_funny
The earth is drinking water because the water is eighty percent of the body,not_funny
"It's all messed up, no matter what spin I put on it",not_funny
my father was round but my mother was flat. So what does that make me?,not_funny
I keep telling her I can't be her whole world.,not_funny
"I thought I had problems. Boy Barkeep, you have the weight of the world on your bar.",not_funny
I don't need water or a fan. Do you know where I can get a colonoscopy?,not_funny
"And last night,she said “It’s a small world!”",not_funny
"Everywhere I go, I hear ""The world just ain't what it used to be.""",not_funny
"Climate Change, the War in Ukraine, Donald Trump, Hell yes!!!! I’m having a double ‘cause it’s five o’clock all over me!",not_funny
Thanks for the drink. I was running dry.,not_funny
Can I get another... wait... did I turn off my stove?,not_funny
I have a lot of troubles.,not_funny
"It may be a small world, but it's giving me a big headache.",not_funny
Could I have another ice cube?,not_funny
Got any icecaps?,not_funny
"I'll have a frozen margarita, and keep 'em coming!",not_funny
"So then my sun said, ""I'm gonna last longer than you are, ya know."" I mean, kids these days.",not_funny
I’m going to need more ice…I’m melting I’m melting…what a cruel world!,not_funny
And the whole 'Pluto' thing wasn't even my fault!,not_funny
"Oh, it's really OK.  Just a case of Venus envy.",not_funny
This place is apocalyptic; can I get a ticket to Mars?,not_funny
What can you get me beside climate change?,not_funny
The topper is that Elon Musk want to live on Mars.,not_funny
I”m not flat but I’m flat broke.,not_funny
I was tryin' to pull her but she said our interests don't align.,not_funny
I just went to see my shrink.,not_funny
How on earth did I end up like this?,not_funny
"Remember the good old days, when climate change meant a new season",not_funny
Could you please add some ice to this. I'm burning up!,not_funny
"Yeah, sure, She's the light of my life, center of my universe, but lately it just feels like everything we do revolves around her.",not_funny
"I'm telling you, it's not easy carrying the weight of me on these inadequate shoulders",not_funny
"Man, I miss my sun.",not_funny
Five years at this job and I'm still going around in circles.,not_funny
Can you add some more ice on the top of my head?,not_funny
I drink because of childhood trauma. Let's just say he had the whole world in his hands.,not_funny
"When you're 71% water, you get thirsty.",not_funny
Could I please have a non carbonated water?,not_funny
"No, make this the last round--if I have one more, my sea level will rise even faster!""",not_funny
"I'll take the usual, even if it kills me.",not_funny
No one wants to visit me.,not_funny
